ID,NAME,ADDRESS,CITY,STATE,TYPE,STATUS,LATITUDE,LONGITUDE,OWNER,BEDS,HELIPAD
5045764,"""DOCTORS HOSPITAL OF NELSONVILLE""","""1950 MOUNT ST MARYS DRIVE""",NELSONVILLE,OH,CRITICAL ACCESS,CLOSED,39.4632829,-82.24321018,NON-PROFIT,25,Y
109808012,"""NORTHBROOK BEHAVIORAL HEALTH HOSPITAL""","""425 WOODBURY TURNERSVILLE ROAD""",BLACKWOOD,NJ,PSYCHIATRIC,OPEN,39.78891034,-75.07335331,PROPRIETARY,158,N
15345069,"""UNIVERSITY POINTE SURGICAL HOSPITAL""","""7750 UNIVERSITY COURT""",WEST CHESTER,OH,GENERAL ACUTE CARE,CLOSED,39.36143472,-84.3657349,NON-PROFIT,8,Y
8645014,"""MERCY HOSPITAL FAIRFIELD""","""3000 MACK ROAD""",FAIRFIELD,OH,GENERAL ACUTE CARE,OPEN,39.31269916,-84.51779574,NON-PROFIT,209,Y
3536049,"""CRENSHAW COMMUNITY HOSPITAL""","""101 HOSPITAL CIRCLE""",LUVERNE,AL,GENERAL ACUTE CARE,OPEN,31.69354407,-86.2650457,PROPRIETARY,65,Y
13636652,"""MOBILE INFIRMARY MEDICAL CENTER""","""5 MOBILE INFIRMARY CIRCLE""",MOBILE,AL,GENERAL ACUTE CARE,OPEN,30.69572496,-88.07977619,NON-PROFIT,677,Y
90736604,"""USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL""","""1700 CENTER STREET""",MOBILE,AL,CHILDREN,OPEN,30.69768382,-88.07780764,GOVERNMENT - STATE,152,Y
9836617,"""USA HEALTH UNIVERSITY HOSPITAL""","""2451 FILLINGIM STREET""",MOBILE,AL,GENERAL ACUTE CARE,OPEN,30.70706198,-88.09833486,GOVERNMENT - STATE,406,Y
13245177,"""CLINTON MEMORIAL HOSPITAL""","""610 WEST MAIN STREET""",WILMINGTON,OH,GENERAL ACUTE CARE,OPEN,39.44385132,-83.84002096,PROPRIETARY,165,Y
1736111,"""BAPTIST MEDICAL CENTER SOUTH""","""2105 EAST SOUTH BOULEVARD""",MONTGOMERY,AL,GENERAL ACUTE CARE,OPEN,32.32815395,-86.27754935,GOVERNMENT - DISTRICT/AUTHORITY,454,Y
6536867,"""JACK HUGHSTON MEMORIAL HOSPITAL""","""4401 RIVER CHASE DRIVE""",PHENIX CITY,AL,GENERAL ACUTE CARE,OPEN,32.50801426,-85.00888474,PROPRIETARY,70,N
43677979,"""MEMORIAL MEDICAL CENTER""","""815 NORTH VIRGINIA STREET""",PORT LAVACA,TX,CRITICAL ACCESS,OPEN,28.62030294,-96.63235082,GOVERNMENT - DISTRICT/AUTHORITY,25,Y
28017109,"""HELEN M SIMPSON REHABILITATION HOSPITAL""","""4300 LONDONDERRY ROAD""",HARRISBURG,PA,REHABILITATION,OPEN,40.28464761,-76.8165008,PROPRIETARY,55,N
122244104,"""CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHABILITATION""","""2801 MARTIN LUTHER KING, JR DRIVE""",CLEVELAND,OH,CHILDREN,OPEN,41.48305675,-81.60777993,NON-PROFIT,52,N
124844128,"""REGENCY HOSPITAL OF CLEVELAND EAST""","""4200 INTERCHANGE CORPORATE CENTER ROAD""",WARRENSVILLE HTS,OH,LONG TERM CARE,OPEN,41.43225469,-81.50658603,PROPRIETARY,44,N
129444122,"""UH REHABILITATION HOSPITAL""","""23333 HARVARD ROAD""",BEACHWOOD,OH,REHABILITATION,OPEN,41.45191972,-81.51017413,PROPRIETARY,50,N
3343512,"""MERCY HEALTH - DEFIANCE HOSPITAL LLC""","""1404 EAST SECOND STREET""",DEFIANCE,OH,GENERAL ACUTE CARE,OPEN,41.28330103,-84.34023765,NON-PROFIT,23,Y
708611,"""NEW JERSEY STATE PRISON HOSPITAL""","""2ND STREET""",TRENTON,NJ,GENERAL ACUTE CARE,OPEN,40.20797957,-74.75652847,GOVERNMENT - STATE,-999,N
10543130,"""FAIRFIELD MEDICAL CENTER""","""401 NORTH EWING STREET""",LANCASTER,OH,GENERAL ACUTE CARE,OPEN,39.71755125,-82.57745661,NON-PROFIT,245,Y
12243228,"""DOCTORS HOSPITAL""","""5100 WEST BROAD STREET""",COLUMBUS,OH,GENERAL ACUTE CARE,OPEN,39.95252518,-83.13786535,NON-PROFIT,251,Y
3500726,"""HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA""","""100 LUIS MUNOZ MARIN AVENUE""",CAGUAS,PR,GENERAL ACUTE CARE,OPEN,18.21793941,-66.03194587,PROPRIETARY,300,N
129343223,"""TWIN VALLEY BEHAVIORAL HEALTHCARE""","""2200 WEST BROAD STREET""",COLUMBUS,OH,PSYCHIATRIC,OPEN,39.95675249,-83.05916505,GOVERNMENT - STATE,228,N
14543567,"""FULTON COUNTY HEALTH CENTER""","""725 SOUTH SHOOP AVENUE""",WAUSEON,OH,CRITICAL ACCESS,OPEN,41.53902085,-84.13294884,NON-PROFIT,117,Y
1508103,"""SOUTH JERSEY HEALTH CARE CENTER""","""2 COOPER PLAZA""",CAMDEN,NJ,GENERAL ACUTE CARE,OPEN,39.94197164,-75.11430767,PROPRIETARY,-999,N
1608104,"""VIRTUA WEST JERSEY HOSPITAL - CAMDEN""","""1000 ATLANTIC AVENUE""",CAMDEN,NJ,GENERAL ACUTE CARE,OPEN,39.92864825,-75.10836805,NON-PROFIT,15,N
3108037,"""ANCORA PSYCHIATRIC HOSPITAL""","""301 SPRING GARDEN ROAD""",ANCORA,NJ,PSYCHIATRIC,OPEN,39.68107392,-74.86248752,GOVERNMENT - STATE,600,N
8308103,"""VIRTUA OUR LADY OF LOURDES HOSPITAL""","""1600 HADDON AVENUE""",CAMDEN,NJ,GENERAL ACUTE CARE,OPEN,39.92773165,-75.09500468,NON-PROFIT,350,N
2008330,"""LIGHTHOUSE AT MAYS LANDING""","""5034 ATLANTIC AVENUE""",MAYS LANDING,NJ,SPECIAL,OPEN,39.44051198,-74.68898232,PROPRIETARY,62,N
6407503,"""ST JOSEPH'S UNIVERSITY MEDICAL CENTER""","""703 MAIN STREET""",PATERSON,NJ,GENERAL ACUTE CARE,OPEN,40.90283445,-74.16570442,NON-PROFIT,651,Y
1107018,"""VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS""","""385 TREMONT AVENUE""",EAST ORANGE,NJ,MILITARY,OPEN,40.75253369,-74.23614018,GOVERNMENT - FEDERAL,439,N
7307039,"""SAINT BARNABAS MEDICAL CENTER""","""94 OLD SHORT HILLS ROAD""",LIVINGSTON,NJ,GENERAL ACUTE CARE,OPEN,40.76341581,-74.30486927,NON-PROFIT,603,Y
8508302,"""INSPIRA HEALTH CENTER BRIDGETON""","""333 IRVING AVENUE""",BRIDGETON,NJ,GENERAL ACUTE CARE,OPEN,39.43618788,-75.21954885,NON-PROFIT,-999,Y
7808822,"""HUNTERDON MEDICAL CENTER""","""2100 WESCOTT DRIVE""",FLEMINGTON,NJ,GENERAL ACUTE CARE,OPEN,40.53141456,-74.860858,NON-PROFIT,184,Y
12507047,"""PALISADES MEDICAL CENTER""","""7600 RIVER ROAD""",NORTH BERGEN,NJ,GENERAL ACUTE CARE,OPEN,40.79399594,-73.99643796,NON-PROFIT,202,Y
2407922,"""CORNERSTONE BEHAVIORAL HEALTH HOSPITAL OF UNION COUNTY""","""40 WATCHUNG WAY""",BERKELEY HEIGHTS,NJ,PSYCHIATRIC,OPEN,40.66510852,-74.421873,GOVERNMENT - LOCAL,44,N
4107901,"""SUMMIT OAKS HOSPITAL""","""19 PROSPECT STREET""",SUMMIT,NJ,PSYCHIATRIC,OPEN,40.713897,-74.36292329,PROPRIETARY,126,N
8107202,"""TRINITAS REGIONAL MEDICAL CENTER""","""225 WILLIAMSON STREET""",ELIZABETH,NJ,GENERAL ACUTE CARE,OPEN,40.65855935,-74.21479366,NON-PROFIT,417,N
14607065,"""KINDRED HOSPITAL NEW JERSEY - RAHWAY""","""865 STONE STREET""",RAHWAY,NJ,LONG TERM CARE,OPEN,40.61283756,-74.29056384,PROPRIETARY,34,N
9708901,"""SAINT PETERS UNIVERSITY HOSPITAL""","""254 EASTON AVENUE""",NEW BRUNSWICK,NJ,GENERAL ACUTE CARE,OPEN,40.50119401,-74.45961024,NON-PROFIT,478,N
14408854,"""RUTGERS HEALTH UNIVERSITY BEHAVIORAL HEALTHCARE""","""671 HOES LANE WEST""",PISCATAWAY,NJ,PSYCHIATRIC,OPEN,40.52569251,-74.47019641,GOVERNMENT - STATE,64,N
2708648,"""SAINT LAWRENCE REHABILITATION CENTER""","""2381 LAWRENCEVILLE ROAD""",LAWRENCEVILLE,NJ,REHABILITATION,OPEN,40.28827783,-74.73508997,NON-PROFIT,86,N
5407930,"""KESSLER INSTITUTE FOR REHABILITATION - CHESTER""","""201 PLEASANT HILL ROAD""",CHESTER,NJ,REHABILITATION,OPEN,40.81953395,-74.68564441,PROPRIETARY,72,N
6307444,"""CHILTON MEDICAL CENTER""","""97 WEST PARKWAY""",POMPTON PLAINS,NJ,GENERAL ACUTE CARE,OPEN,40.95875163,-74.31022878,NON-PROFIT,260,N
1907740,"""SPECIALTY HOSPITAL AT MONMOUTH""","""300 2ND AVENUE""",LONG BRANCH,NJ,SPECIAL,OPEN,40.29577599,-73.98638826,PROPRIETARY,25,N
3007740,"""MONMOUTH MEDICAL CENTER""","""300 2ND AVENUE""",LONG BRANCH,NJ,GENERAL ACUTE CARE,OPEN,40.29523893,-73.9851186,NON-PROFIT,514,N
9908755,"""COMMUNITY MEDICAL CENTER""","""99 STATE HIGHWAY 37 WEST""",TOMS RIVER,NJ,GENERAL ACUTE CARE,OPEN,39.96400228,-74.21596648,NON-PROFIT,592,N
10708050,"""SOUTHERN OCEAN MEDICAL CENTER""","""1140 STATE ROUTE 72 WEST""",MANAHAWKIN,NJ,GENERAL ACUTE CARE,OPEN,39.7209551,-74.28488318,NON-PROFIT,156,Y
108708876,"""ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET""","""110 REHILL AVE""",SOMERVILLE,NJ,GENERAL ACUTE CARE,OPEN,40.56829603,-74.59536949,NON-PROFIT,361,Y
109307030,"""CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER""","""308 WILLOW AVE""",HOBOKEN,NJ,GENERAL ACUTE CARE,OPEN,40.74112933,-74.03403796,PROPRIETARY,333,N
110007055,"""ST. MARY'S GENERAL HOSPITAL""","""350 BOULEVARD""",PASSAIC,NJ,GENERAL ACUTE CARE,OPEN,40.85931214,-74.13774777,PROPRIETARY,269,N
110207042,"""HACKENSACK-UMC MOUNTAINSIDE""","""BAY AND HIGHLAND AVE""",MONTCLAIR,NJ,GENERAL ACUTE CARE,OPEN,40.81142735,-74.20403874,PROPRIETARY,347,N
6145219,"""CHRIST HOSPITAL""","""2139 AUBURN AVENUE""",CINCINNATI,OH,GENERAL ACUTE CARE,OPEN,39.12093059,-84.51090697,NON-PROFIT,621,Y
9945220,"""GOOD SAMARITAN HOSPITAL""","""375 DIXMYTH AVENUE""",CINCINNATI,OH,GENERAL ACUTE CARE,OPEN,39.13993334,-84.5222844,NON-PROFIT,657,Y
130245211,"""MERCY HEALTH - WEST HOSPITAL""","""3300 MERCY HEALTH BLVD""",CINCINNATI,OH,GENERAL ACUTE CARE,OPEN,39.18062003,-84.59639942,NON-PROFIT,568,Y
2345133,"""HIGHLAND DISTRICT HOSPITAL""","""1275 NORTH HIGH STREET""",HILLSBORO,OH,CRITICAL ACCESS,OPEN,39.22175301,-83.61076523,GOVERNMENT - DISTRICT/AUTHORITY,45,Y
10043952,"""TRINITY MEDICAL CTR EAST""","""380 SUMMIT AVENUE""",STEUBENVILLE,OH,GENERAL ACUTE CARE,OPEN,40.35475553,-80.62549638,NON-PROFIT,244,N
8745219,"""UC MEDICAL CENTER PSYCHIATRIC""","""311 STRAIGHT STREET""",CINCINNATI,OH,PSYCHIATRIC,CLOSED,39.12953113,-84.52229563,NON-PROFIT,72,N
2800733,"""HOSP EPISCOPAL SAN LUCAS 2""","""PR-14 AVE TITO CASTRO 917""",PONCE,PR,GENERAL ACUTE CARE,OPEN,18.03120341,-66.59474837,NOT AVAILABLE,315,Y
2743050,"""KNOX COMMUNITY HOSPITAL""","""1330 COSHOCTON ROAD""",MOUNT VERNON,OH,GENERAL ACUTE CARE,OPEN,40.39971617,-82.44853752,NON-PROFIT,111,Y
15044077,"""LAKE HEALTH - TRIPOINT MEDICAL CENTER""","""7590 AUBURN ROAD""",PAINESVILLE,OH,GENERAL ACUTE CARE,OPEN,41.66260964,-81.24708078,NON-PROFIT,135,Y
29144011,"""CLEVELAND CLINIC REHABILITATION HOSPITAL, LLC""","""33355 HEALTH CAMPUS BOULEVARD""",AVON,OH,REHABILITATION,OPEN,41.47313248,-81.98581629,PROPRIETARY,60,N
64685008,"""ARIZONA STATE HOSPITAL""","""2500 EAST VAN BUREN STREET""",PHOENIX,AZ,PSYCHIATRIC,OPEN,33.45342284,-112.0280907,GOVERNMENT - STATE,-999,N
29243615,"""PROMEDICA WILDWOOD ORTHOPEDICA AND SPINE HOSPITAL""","""2901 N REYNOLDS RD""",TOLEDO,OH,SPECIAL,OPEN,41.67384221,-83.67355234,NON-PROFIT,42,N
3388415,"""UNION COUNTY GENERAL HOSPITAL""","""300 WILSON ST""",CLAYTON,NM,GENERAL ACUTE CARE,OPEN,36.45422867,-103.1932972,NON-PROFIT,25,N
2087801,"""SOCORRO GENERAL HOSPITAL""","""1202 UNITED STATES HIGHWAY 60""",SOCORRO,NM,GENERAL ACUTE CARE,OPEN,34.03744955,-106.9114732,NON-PROFIT,24,Y
9786442,"""WESTERN ARIZONA REGIONAL MEDICAL CENTER""","""2735 SILVER CREEK ROAD""",BULLHEAD CITY,AZ,GENERAL ACUTE CARE,OPEN,35.11084717,-114.5550477,PROPRIETARY,139,Y
3488345,"""LINCOLN COUNTY MEDICAL CENTER""","""211 SUDDERTH DRIVE""",RUIDOSO,NM,GENERAL ACUTE CARE,OPEN,33.32223999,-105.6313003,NON-PROFIT,25,N
2788260,"""NOR LEA DISTRICT HOSPITAL""","""1600 NORTH MAIN""",LOVINGTON,NM,GENERAL ACUTE CARE,OPEN,32.96528184,-103.3473744,GOVERNMENT - DISTRICT/AUTHORITY,25,Y
3588030,"""MIMBRES MEMORIAL HOSPITAL""","""900 WEST ASH STREET""",DEMING,NM,GENERAL ACUTE CARE,OPEN,32.26033611,-107.7677277,PROPRIETARY,25,Y
585206,"""ARIZONA SPINE & JOINT HOSPITAL""","""4620 E. BASELINE ROAD""",MESA,AZ,SPECIAL,OPEN,33.38030393,-111.7348004,PROPRIETARY,23,N
685308,"""ABRAZO ARROWHEAD CAMPUS""","""18701 N 67TH AVENUE""",GLENDALE,AZ,GENERAL ACUTE CARE,OPEN,33.6550542,-112.2015818,PROPRIETARY,217,Y
3288011,"""MEMORIAL MEDICAL CENTER""","""2450 SOUTH TELSHOR BOULEVARD""",LAS CRUCES,NM,GENERAL ACUTE CARE,OPEN,32.29228528,-106.7360476,PROPRIETARY,199,Y
4088012,"""BHC MESILLA VALLEY HOSPITAL""","""3751 DEL REY BOULEVARD""",LAS CRUCES,NM,PSYCHIATRIC,OPEN,32.35661986,-106.7739975,PROPRIETARY,88,N
987102,"""LOVELACE REHABILITATION HOSPITAL""","""505 ELM STREET NORTHEAST""",ALBUQUERQUE,NM,REHABILITATION,OPEN,35.08777267,-106.6383453,PROPRIETARY,62,Y
1087114,"""LOVELACE WESTSIDE HOSPITAL""","""10501 GOLF COURSE ROAD NORTHWEST""",ALBUQUERQUE,NM,GENERAL ACUTE CARE,OPEN,35.20745035,-106.6770548,PROPRIETARY,80,Y
2387110,"""PMG KASEMAN HOSPITAL""","""8300 CONSTITUTION AVENUE NORTHEAST""",ALBUQUERQUE,NM,GENERAL ACUTE CARE,OPEN,35.09296485,-106.55319,NON-PROFIT,85,N
2988203,"""NEW MEXICO REHABILITATION CENTER""","""72 GAIL HARRIS ST""",ROSWELL,NM,REHABILITATION,OPEN,33.30928937,-104.5232673,GOVERNMENT - STATE,41,N
4688201,"""LOVELACE REGIONAL HOSPITAL - ROSWELL""","""117 EAST 19TH STREET""",ROSWELL,NM,GENERAL ACUTE CARE,OPEN,33.41710117,-104.5211727,PROPRIETARY,26,Y
787020,"""CIBOLA GENERAL HOSPITAL""","""1016 EAST ROOSEVELT AVENUE""",GRANTS,NM,GENERAL ACUTE CARE,OPEN,35.16215297,-107.8271194,NON-PROFIT,25,Y
111587144,"""UNM SANDOVAL REGIONAL MEDICAL CENTER""","""3001 BROADMOOR BLVD NE""",RIO RANCHO,NM,GENERAL ACUTE CARE,OPEN,35.3087658,-106.6802329,GOVERNMENT - STATE,72,Y
7687108,"""TURQUOISE LODGE HOSPITAL""","""5901 ZUNI SE""",ALBUQUERQUE,NM,SPECIAL,OPEN,35.07359682,-106.5800346,GOVERNMENT - STATE,60,N
2889146,"""DESERT WILLOW TREATMENT CENTER""","""6171 WEST CHARLESTON BOULEVARD""",LAS VEGAS,NV,PSYCHIATRIC,OPEN,36.15661907,-115.2289606,GOVERNMENT - STATE,58,N
9586326,"""VERDE VALLEY MEDICAL CENTER""","""269 S CANDY LANE""",COTTONWOOD,AZ,GENERAL ACUTE CARE,OPEN,34.73535964,-112.0295646,NON-PROFIT,110,Y
3089119,"""HARMON HOSPTAL""","""2170 EAST HARMON AVENUE""",LAS VEGAS,NV,REHABILITATION,OPEN,36.10792225,-115.1227576,PROPRIETARY,116,N
589148,"""ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DESERT CANYON""","""9175 WEST OQUENDO ROAD""",LAS VEGAS,NV,REHABILITATION,OPEN,36.08034978,-115.2924483,PROPRIETARY,50,N
25416365,"""WARREN STATE HOSPITAL""","""33 MAIN DRIVE""",NORTH WARREN,PA,PSYCHIATRIC,OPEN,41.879474,-79.146869,GOVERNMENT - STATE,190,N
989146,"""KINDRED HOSPITAL - LAS VEGAS (FLAMINGO CAMPUS)""","""2250 E FLAMINGO RD""",LAS VEGAS,NV,LONG TERM CARE,OPEN,36.14549204,-115.2118665,PROPRIETARY,66,N
889119,"""KINDRED HOSPITAL - LAS VEGAS (SAHARA CAMPUS)""","""5110 WEST SAHARA AVENUE""",LAS VEGAS,NV,LONG TERM CARE,OPEN,36.11591624,-115.1218362,PROPRIETARY,52,N
3546947,"""FOUR COUNTY COUNSELING CENTER""","""1015 MICHIGAN AVE""",LOGANSPORT,IN,PSYCHIATRIC,OPEN,40.76329038,-86.36246823,GOVERNMENT - LOCAL,15,Y
9246947,"""MEMORIAL HOSPITAL""","""1101 MICHIGAN AVE""",LOGANSPORT,IN,GENERAL ACUTE CARE,OPEN,40.76347877,-86.36202032,GOVERNMENT - LOCAL,83,Y
7947129,"""KENTUCKIANA MEDICAL CENTER LLC""","""4601 MEDICAL PLAZA WAY""",CLARKSVILLE,IN,GENERAL ACUTE CARE,CLOSED,38.33308559,-85.75243382,PROPRIETARY,42,N
11246383,"""PORTER REGIONAL HOSPITAL""","""85 EAST US HWY 6""",VALPARAISO,IN,GENERAL ACUTE CARE,OPEN,41.55327676,-87.04968171,PROPRIETARY,301,Y
66785008,"""ARIZONA STATE FORENSIC HOSPITAL""","""501 NORTH 24TH STREET""",PHOENIX,AZ,PSYCHIATRIC,OPEN,33.45504438,-112.0293436,GOVERNMENT - STATE,-999,N
284081,"""COPPER HILLS YOUTH CENTER""","""5899 WEST RIVENDELL DRIVE""",WEST JORDAN,UT,PSYCHIATRIC,OPEN,40.58836593,-112.0311715,PROPRIETARY,-999,N
9444903,"""OHIOHEALTH MANSFIELD HOSPITAL""","""335 GLESSNER AVENUE""",MANSFIELD,OH,GENERAL ACUTE CARE,OPEN,40.75292435,-82.52947277,NON-PROFIT,358,Y
1189030,"""NORTH VISTA HOSPITAL""","""1409 EAST LAKE MEAD BOULEVARD""",NORTH LAS VEGAS,NV,GENERAL ACUTE CARE,OPEN,36.19472841,-115.1225636,PROPRIETARY,177,N
1389521,"""RENOWN SOUTH MEADOWS MEDICAL CENTER""","""10101 DOUBLE R BOULEVARD""",RENO,NV,GENERAL ACUTE CARE,OPEN,39.4355707,-119.7605902,NON-PROFIT,76,N
5232440,"""CAMPBELLTON-GRACEVILLE HOSPITAL""","""5429 COLLEGE DR""",GRACEVILLE,FL,GENERAL ACUTE CARE,OPEN,30.96303516,-85.50674455,PROPRIETARY,25,N
3244811,"""BELLEVUE HOSPITAL""","""1400 WEST MAIN STREET""",BELLEVUE,OH,GENERAL ACUTE CARE,OPEN,41.28796205,-82.8816048,NON-PROFIT,59,Y
10746805,"""PARKVIEW REGIONAL MEDICAL CENTER""","""11109 PARKVIEW PLAZA DRIVE""",FORT WAYNE,IN,GENERAL ACUTE CARE,OPEN,41.18845198,-85.10179344,NON-PROFIT,650,Y
1047201,"""COLUMBUS REGIONAL HOSPITAL""","""2400 E 17TH ST""",COLUMBUS,IN,GENERAL ACUTE CARE,OPEN,39.21695292,-85.89546379,GOVERNMENT - LOCAL,198,Y
955101,"""REGIONS HOSPITAL""","""640 JACKSON STREET""",ST PAUL,MN,GENERAL ACUTE CARE,OPEN,44.95588753,-93.09495164,NON-PROFIT,454,Y
4345662,"""SOUTHERN OHIO MED CTR-SCIOTO CAMPUS""","""1805 27TH STREET""",PORTSMOUTH,OH,GENERAL ACUTE CARE,OPEN,38.75331846,-82.97770974,NON-PROFIT,436,Y
4589301,"""WILLIAM BEE RIRIE HOSPITAL""","""1500 AVENUE 'H'""",ELY,NV,CRITICAL ACCESS,OPEN,39.25672704,-114.8586048,GOVERNMENT - DISTRICT/AUTHORITY,12,N
4089102,"""UNIVERSITY MEDICAL CENTER OF SOUTHERN NEVADA""","""1800 WEST CHARLESTON BOULEVARD""",LAS VEGAS,NV,GENERAL ACUTE CARE,OPEN,36.15962373,-115.1674567,GOVERNMENT - LOCAL,541,Y
191868113,"""US AIR FORCE HOSP""","""2501 CAPEHART ROAD, OFFUTT AFB""",OMAHA,NE,MILITARY,OPEN,41.11794242,-95.94966881,GOVERNMENT - FEDERAL,-999,N
2184624,"""DELTA COMMUNITY HOSPITAL""","""126 SOUTH WHITE SAGE AVENUE""",DELTA,UT,CRITICAL ACCESS,OPEN,39.35005177,-112.5610958,NON-PROFIT,18,Y
1184032,"""HEBER VALLEY HOSPITAL""","""1485 UNITED STATES HIGHWAY 40""",HEBER,UT,CRITICAL ACCESS,OPEN,40.49000509,-111.4062011,NON-PROFIT,19,Y
4346158,"""FRANCISCAN HEALTH MOORESVILLE""","""1201 HADLEY RD""",MOORESVILLE,IN,GENERAL ACUTE CARE,OPEN,39.60785711,-86.35569253,NON-PROFIT,115,N
2746970,"""DUKES MEMORIAL HOSPITAL""","""275 W 12TH ST""",PERU,IN,CRITICAL ACCESS,OPEN,40.75664628,-86.0824038,PROPRIETARY,25,Y
3947933,"""FRANCISCAN HEALTH CRAWFORDSVILLE""","""1710 LAFAYETTE RD""",CRAWFORDSVILLE,IN,GENERAL ACUTE CARE,OPEN,40.06647186,-86.90557191,NON-PROFIT,103,Y
447404,"""BLOOMINGTON MEADOWS HOSPITAL""","""3600 N PROW RD""",BLOOMINGTON,IN,PSYCHIATRIC,OPEN,39.20597951,-86.55092213,PROPRIETARY,71,N
6547403,"""INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL""","""601 W SECOND ST""",BLOOMINGTON,IN,GENERAL ACUTE CARE,OPEN,39.15989295,-86.5398936,NON-PROFIT,297,Y
4584647,"""SANPETE VALLEY HOSPITAL""","""1100 SOUTH MEDICAL DRIVE""",MOUNT PLEASANT,UT,CRITICAL ACCESS,OPEN,39.53123669,-111.4610951,NON-PROFIT,18,Y
125,"""BON SECOURS ST FRANCIS WATKINS CENTRE""","""601 WATKINS CENTRE PKWY""",MIDLOTHIAN,VA,GENERAL ACUTE CARE,OPEN,37.51019015,-77.69623495,NON-PROFIT,16,N
546714,"""BLUFFTON REGIONAL MEDICAL CENTER""","""303 S MAIN ST""",BLUFFTON,IN,GENERAL ACUTE CARE,OPEN,40.73735484,-85.17077499,PROPRIETARY,79,N
4546320,"""FRANCISCAN HEALTH HAMMOND""","""5454 HOHMAN AVE""",HAMMOND,IN,GENERAL ACUTE CARE,OPEN,41.61511211,-87.5239895,NON-PROFIT,215,Y
11146307,"""PINNACLE HOSPITAL""","""9301 CONNECTICUT DR""",CROWN POINT,IN,GENERAL ACUTE CARE,OPEN,41.4480817,-87.32856654,PROPRIETARY,18,N
999506,"""ELMENDORF AFB HOSPITAL""","""5955 ZEAMER AVE.""",ANCHORAGE,AK,MILITARY,OPEN,61.23534544,-149.744885,GOVERNMENT - FEDERAL,57,Y
16485027,"""QUAIL RUN BEHAVIORAL HEALTH""","""2545 WEST QUAIL AVENUE""",PHOENIX,AZ,PSYCHIATRIC,OPEN,33.67785663,-112.1138424,PROPRIETARY,102,N
6947454,"""INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL""","""642 W HOSPITAL RD""",PAOLI,IN,CRITICAL ACCESS,OPEN,38.56836144,-86.47516372,NON-PROFIT,24,N
2099559,"""YUKON - KUSKOKWIM DELTA REGIONAL HOSPITAL""","""700 CHIEF EDDIE HOFFMAN HIGHWAY""",BETHEL,AK,CRITICAL ACCESS,OPEN,60.78834235,-161.7846128,NON-PROFIT,37,N
6147905,"""INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL""","""5165 MCCARTY LN""",LAFAYETTE,IN,GENERAL ACUTE CARE,OPEN,40.40053044,-86.80637322,NON-PROFIT,191,Y
3846360,"""FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY""","""301 W HOMER ST""",MICHIGAN CITY,IN,GENERAL ACUTE CARE,CLOSED,41.70684113,-86.90046109,NON-PROFIT,150,Y
16344646,"""AFFINITY MEDICAL CENTER""","""875 EIGHTH STREET NE""",MASSILLON,OH,GENERAL ACUTE CARE,CLOSED,40.80638025,-81.51745136,PROPRIETARY,156,Y
12739339,"""WINSTON MEDICAL CENTER""","""923 SOUTH CHURCH STREET""",LOUISVILLE,MS,GENERAL ACUTE CARE,CLOSED,33.09800509,-89.06011088,NON-PROFIT,41,N
4799503,"""ST. ELIAS SPECIALTY HOSPITAL""","""4800 CORDOVA STREET""",ANCHORAGE,AK,LONG TERM CARE,OPEN,61.17641099,-149.8801156,PROPRIETARY,56,N
7046534,"""STARKE HOSPITAL""","""102 E CULVER RD""",KNOX,IN,GENERAL ACUTE CARE,OPEN,41.2875688,-86.62199729,PROPRIETARY,53,Y
4747591,"""GOOD SAMARITAN HOSPITAL""","""520 S 7TH ST""",VINCENNES,IN,GENERAL ACUTE CARE,OPEN,38.67331293,-87.53209336,GOVERNMENT - LOCAL,175,Y
6846032,"""INDIANA UNIVERSITY HEALTH NORTH HOSPITAL""","""11700 N MERIDIAN ST""",CARMEL,IN,GENERAL ACUTE CARE,OPEN,39.95934448,-86.15965567,NON-PROFIT,149,Y
12444309,"""SUMMA HEALTH SYSTEM, AKRON CITY HOSPITAL""","""525 EAST MARKET STREET""",AKRON,OH,GENERAL ACUTE CARE,OPEN,41.08112619,-81.49981871,NON-PROFIT,657,Y
1657313,"""DOUGLAS COUNTY MEMORIAL HOSPITAL""","""708 8TH STREET""",ARMOUR,SD,CRITICAL ACCESS,OPEN,43.32531563,-98.34527862,NON-PROFIT,11,Y
10846725,"""PARKVIEW WHITLEY HOSPITAL""","""1260 E SR 205""",COLUMBIA CITY,IN,GENERAL ACUTE CARE,OPEN,41.15864637,-85.46490159,NON-PROFIT,30,N
